time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
3.000000000000002,-1.84563765886,-2.78805781684,18.7539740717,6.05176398137,0.135001535818,0.0,-1.75183787429,-3.01904942476,4.97528150139,-0.0747082111297,0.17744001647,0.0,420.41963460508225,423.20124847474835,422.0775925367236,421.87810315786703
3.0600000000000023,-1.95369697406,-2.97418864327,19.0553387915,6.04703593244,0.14538684944,0.0,-1.85112985392,-3.1856346968,5.0691392548,-0.0885851255848,0.162553110598,0.0,474.18586138389014,473.0672926785129,473.3303907130709,472.2564092138252
3.1200000000000023,-2.06720084888,-3.16926652702,19.3574883054,6.04217541908,0.155044144457,0.0,-1.9331186051,-3.31741313583,5.00228405185,-0.0690454332914,0.15755481849,0.0,423.7479285448941,423.34397125947334,422.12769934288616,423.80499693149534
3.1800000000000024,-2.18590065958,-3.37251681919,19.6563113719,6.03852089362,0.164640086316,0.0,-2.02433034923,-3.45794862909,4.95813756613,-0.0482467049554,0.164302077402,0.0,431.54953613121836,432.1438690917351,430.353886729017,432.10821771598813
3.2400000000000024,-2.31086228765,-3.58517089562,19.9560379197,6.03541131944,0.174469504964,0.0,-2.14194111132,-3.63069849465,5.03173210986,-0.0601663601458,0.162850539513,0.0,471.02833911553347,470.9399803059828,470.6453988218596,469.7201588260146
3.3000000000000025,-2.4430546551,-3.80822613675,20.2599555352,6.03200662732,0.184044449233,0.0,-2.26532292586,-3.80470085915,5.09781549037,-0.0506579095157,0.152090870481,0.0,470.5239132733305,469.712615986374,470.3391264457631,471.07306710894494
3.3600000000000025,-2.58301115249,-4.04202118594,20.5686297077,6.02858306589,0.19292093286,0.0,-2.40067836619,-3.98863476922,5.19010397428,-0.0746538630003,0.137999026433,0.0,479.8563953410419,478.8039221288402,482.96777966386605,481.15203746229446
3.4200000000000026,-2.73104987312,-4.28665096395,20.881654886,6.02356679093,0.201035859135,0.0,-2.53462614762,-4.16601819989,5.24299152341,-0.1151610202,0.129094000017,0.0,471.7353304603119,471.06275014283926,472.273125506298,469.13158851779065
3.4800000000000026,-2.88662536693,-4.54120931388,21.1946493431,6.01706059855,0.208682764793,0.0,-2.65184383468,-4.31982268948,5.18961946564,-0.0975751162475,0.123939455871,0.0,438.9810280914328,438.5680302845059,438.18374268969046,439.6329012819372
3.5400000000000027,-3.04918475599,-4.80489095509,21.5035511773,6.01099845795,0.215941449661,0.0,-2.76739966721,-4.47010092977,5.10674571677,-0.109047354158,0.114284920968,0.0,429.4458030860011,428.63962727914526,431.3392071643998,430.35975936788736
